X1,X2,Y
-0.43790055161032304,-0.08073025279277954,0.48717954619170784
-0.45359381620867006,-0.0982795975475456,0.49581792935000407
-0.4673212564954137,-0.11326129139953733,0.5037707863219691
-0.4733461946496171,-0.1264698307923152,0.4997943578359864
-0.45781710464072634,-0.10555740446845009,0.4921156904160395
-0.4571609037064235,-0.10894606475589802,0.4992458741193781
-0.45652681749609547,-0.12095942704269902,0.511586496211639
-0.45627130589757053,-0.1262687483863785,0.5109008654127352
-0.4450142529934701,-0.12357984556294445,0.5102153392264039
-0.46262127185002244,-0.1393136706515741,0.5095297084275001
-0.4782120376690129,-0.15083364665966234,0.5047306066728909
-0.46119547832552016,-0.09380293291342542,0.5002056944702999
-0.4649726728642345,-0.1031959779459324,0.5043192700385779
-0.46468653423030476,-0.1306878459180506,0.5144659572644041
-0.45715139242581915,-0.1300001181343954,0.5137803264655008
-0.4502114605403797,-0.12193080850184548,0.5088440776285963
-0.4628415952965522,-0.12436402157651087,0.5181680915857965
-0.4423971612526278,-0.10551057906304981,0.5188537223847003
-0.4105767017276642,-0.032080606928041044,0.5048676491426136
-0.4276956188809267,-0.06010286420434827,0.517482565399465
-0.37246107882326274,0.06888584958274986,0.5102153392264039
-0.3779622536810334,0.053695701747186256,0.4980117596038656
-0.35954055876808294,0.10084803739515422,0.4989715799547875
-0.35967957696470265,0.04551730452350458,0.4801865095706643
-0.3515409223614431,0.0456390533034943,0.47607293400238665
-0.3263758864460835,0.12863803403301394,0.4448100944437074
-0.3085889468187035,0.1702779360729746,0.4422048752492462
-0.32239799856721507,0.09544695996241173,0.46318393280608977
-0.3254735532120902,0.07460686336527085,0.45262580433337724
-0.31710519127040115,0.06448073169216134,0.45879616768579395
-0.3075996221388789,0.07541090210321899,0.4564650857370645
-0.2983178148505829,0.14022973825006804,0.4408336659577247
-0.294590721179039,0.12738384452008547,0.43630880606142003
-0.29388382137537333,0.1494900467770882,0.42972715838097625
-0.29921446126470636,0.16064956131789962,0.42506515140237616
-0.2576066260149251,0.23255373178040603,0.39599619440384476
-0.26555988611829173,0.22180813506647798,0.4035376624352102
-0.26794127390355776,0.19267897780516755,0.3940765013957149
-0.25483763684208866,0.24064781470935243,0.3874948537152712
-0.2684308524044709,0.1986284222575252,0.3820101734680446
-0.29927105020572636,0.15466225655214494,0.41149046710088916
-0.2749806934104411,0.17539693222809452,0.39777868802339317
-0.20349906423932496,0.3172926712890644,0.3811874478931317
-0.21671372784959356,0.27010675370193704,0.40202935836768
-0.2314003687294211,0.25213346319821206,0.4128616763924106
-0.20662241041786472,0.3080331258562118,0.3850267292968191
-0.215530858862611,0.2675055426238161,0.3818730263857493
-0.18208099706787656,0.3658347463056587,0.4084739112721147
-0.13279507518056619,0.47620940570596115,0.39188261883556713
-0.16653414205130285,0.41461780836656276,0.4173865362887154
-0.18302055596639588,0.3244245798651349,0.41697519965440205
-0.159985522374518,0.35980730463603516,0.4102564048916632
-0.16516848653082872,0.3713583964504894,0.4258878246710028
-0.16918870084788196,0.39554541935159954,0.4258878246710028
-0.17174263796204065,0.33393949073934137,0.42712188688022873
-0.18108521995432056,0.3380861172766298,0.4339777764189768
-0.1758886243045185,0.3274897190270268,0.4343891653595762
-0.15874948976276926,0.35520208328506103,0.4180721147813328
-0.14800453983122394,0.3690620703720156,0.4065542182639848
-0.15177901601877422,0.38098670816201863,0.39243110255217556
-0.09986501664494873,0.6021175716326087,0.3791306601089927
-0.13857012707541977,0.4185061121959809,0.3704922769506965
-0.13545087047696733,0.44444628636486466,0.35431237345474825
-0.14884680576992465,0.40957223185623276,0.3512957653196875
-0.14575750801869733,0.42326246460723094,0.3449883594975481
-0.1599958997574286,0.369892672564905,0.34443987578093954
-0.17865607650733797,0.3580583561460661,0.3566433507909052
-0.18928190262490344,0.3430257687172513,0.3699437932340878
-0.19540339287342043,0.32358672562261975,0.37515428392929656
-0.20855584651975329,0.2845634921256238,0.3747428949886971
-0.22976635971036333,0.2608454399178091,0.37693677754884486
-0.2254248969169642,0.273540152472463,0.38351842522928864
-0.22219594438808096,0.24925256544658436,0.3813245426691408
-0.24824306527018117,0.23055483799160187,0.38146168975143596
-0.24026966256494883,0.27139406288832446,0.36349924032965314
-0.2363690415738459,0.2551895063840921,0.3699437932340878
-0.22264642778242608,0.25564625101076444,0.37707392463114014
-0.23046635626006245,0.2486710654005937,0.3663787013824186
-0.23087381400254225,0.2368762071846636,0.3829699938189662
-0.2449329636512537,0.20309904897323183,0.3876320007975665
-0.26134205448037107,0.1903279602340965,0.3968188676724714
-0.2394780959486084,0.20671227113632523,0.40257784208428854
-0.2420989539561825,0.20748078297300485,0.4039489990695236
-0.247451974178314,0.21874751559906247,0.39613328917985385
-0.25579081842452656,0.20434786438858402,0.38708351708095784
-0.2666175574314664,0.18126563539320442,0.4180721147813328
-0.2779635983543306,0.18039897184306597,0.42876733803005446
-0.2728791598170383,0.17230548370203777,0.42876733803005446
-0.2901958257994707,0.15020583665557402,0.42863019094775917
-0.2810716704678761,0.15518402266381354,0.4184835037219325
-0.28975681074744913,0.1327508765166353,0.42506515140237616
-0.26914562088986793,0.16497078968482304,0.41793502000532384
-0.2538619030921373,0.19326452749938303,0.3968188676724714
-0.24705898965281148,0.18918852834808553,0.3946249851123234
-0.26337179119083953,0.18183821636020087,0.3902372199920276
-0.26162185835870394,0.18480550765705397,0.38982588335771423
-0.24631935087448645,0.1985313899993684,0.4027149368602975
-0.24425563245495438,0.2082168768314867,0.3935280699853925
-0.24261861372292073,0.23417843268995295,0.38173593160974023
-0.2340987131182753,0.23227087324044587,0.37625119905622734
-0.2309032864973676,0.2365193731072734,0.3846153926625057
-0.21026308797511248,0.272230885382967,0.37693677754884486
-0.21699409912341203,0.2528596954281942,0.3765254409145316
-0.2208379845282729,0.25199271819182484,0.37062937172670546
-0.21350786695603607,0.2549117389652457,0.38872891592449726
-0.23291815319075437,0.23419853907007873,0.37775950312375767
-0.20214105835770488,0.2724692908989139,0.3792678071912881
-0.219581632681285,0.24318399922313602,0.4039489990695236
-0.23184344875183868,0.21522160424306863,0.40600578685366256
-0.23191833045535262,0.2109187769848544,0.4095708263990456
-0.2307337237713998,0.21113814046458673,0.39901275023261923
-0.2467122250608506,0.19212004134946556,0.40175511650937573
-0.24050752368894246,0.19127786841739192,0.4058686397713673
-0.24554516132649104,0.17835758528424248,0.40792542755550615
-0.24688283170651493,0.19190038754928612,0.40518306127874976
-0.2447316354561176,0.17752847834712404,0.40532015605475874
-0.2420367278566994,0.1850354686929932,0.40518306127874976
-0.24450687818684752,0.18217254325239532,0.4047717246444365
-0.24139471605317311,0.21085075881909615,0.4021664531436891
-0.2543460740377197,0.18717168404612114,0.41272452931011533
-0.2380256494376082,0.18938838359721086,0.41258743453410623
-0.2365052486028157,0.1863095922276975,0.4113533723248802
-0.24459747927277944,0.18672330908085066,0.4072398490628885
-0.243771761242163,0.19111092146185454,0.4154668955868717
-0.2505132682717165,0.17118460095201907,0.4149184118702632
-0.2502934435312455,0.17082678977249355,0.41971756593115855
-0.2571038736288271,0.1656516952605538,0.41327301302672376
-0.2716218211702182,0.15764758657111017,0.41601537930348026
-0.2891994976375089,0.13996481725203921,0.4262992136116022
-0.28607251692156316,0.13372572525713614,0.42150005955070685
-0.2846866552597182,0.1368485297437701,0.43617165897912474
-0.2905917060833366,0.12431059770515375,0.4454956729363248
-0.2788242260077172,0.1242142576219426,0.44426161072709874
-0.28523783904166816,0.12108164335917958,0.45152883690016016
-0.2936833503313747,0.11224724083193993,0.4538599188488895
-0.2807276561521082,0.12897119187478448,0.455916602020456
-0.2841029748784584,0.12577376043527708,0.46057866130534225
-0.2812683441950052,0.12113338929856847,0.46414375315701145
-0.2680218295445752,0.14765434946519174,0.4626354490894811
-0.28997069237647755,0.12498400845201746,0.4775812380699172
-0.2802563255708734,0.14949575822529493,0.46167562873855933
-0.2711204066961854,0.1273564114681126,0.473879103748525
-0.2638494590486838,0.13670940702387047,0.4781297217865255
-0.278026080418801,0.11814014721701822,0.4784039113385435
-0.2680793741453701,0.12384735924581092,0.4764842706367
-0.2785443705889769,0.12346479398615515,0.4810091828392912
-0.26175231543993316,0.1479375977456014,0.4692170444636387
-0.27325391135667204,0.1370005827918821,0.47675856480129025
-0.2722489312300415,0.1260385176386088,0.4804606991226826
-0.2731545019255988,0.13086080634187017,0.486768104944822
-0.28309393517752135,0.12931229929178645,0.4989715799547875
-0.2860643966451466,0.11840981028809007,0.5007541781869083
-0.30532420349025674,0.10117111440641037,0.5200877322876403
-0.3062955151423597,0.08595622526054418,0.5285890729762137
-0.303609696358119,0.08674070525852572,0.5329768380965096
-0.2939122269055968,0.11981908163113028,0.5372274561345103
-0.2972912885209008,0.08649629726997708,0.5440833456732581
-0.3105776339148668,0.08049478803457696,0.5536816537950489
-0.28880747867041623,0.10011999021719889,0.5421637049714145
-0.3031608725183385,0.08703782832798258,0.5351707729629436
-0.2737519139685371,0.13446126363321934,0.5140546206300911
-0.2783037631946654,0.11618001399267763,0.5150144409810129
-0.29698339268406654,0.10404510438528927,0.5328396910142144
-0.27974425660835467,0.11919425318154264,0.5359934462315703
-0.28081361177923203,0.11234492469345225,0.5311943444769611
-0.2694575421975212,0.13631488200511566,0.5146031043466999
-0.28234433249313384,0.10941393785359292,0.5269436218263881
-0.2793931845529735,0.12259088662717847,0.5210475526385621
-0.2673436596534215,0.15213371187699476,0.5225558567060924
-0.27651725929978865,0.13005532468293357,0.5468257642563008
-0.2861519621954843,0.10348046072153194,0.5488825520404397
-0.29080840965787397,0.09304338953702847,0.5449061235544572
-0.30957422971174897,0.06851496069497569,0.5465514700917105
-0.29393173052577815,0.08567185870310241,0.5486082578758493
-0.3010337532027504,0.07731796113953499,0.5539558433470668
-0.29967548017895146,0.0728959366669584,0.5560126311312057
-0.30419557342529535,0.06623060290800153,0.5584807555496578
-0.30604306973917794,0.069573033349539,0.5609488799681102
-0.3176746139568673,0.0621808898366759,0.5584807555496578
-0.3081814989230521,0.06959425147166207,0.5539558433470668
-0.3135160455404192,0.06300116655729489,0.5590292392662664
-0.30606792809537753,0.10778934455356638,0.5583436084673628
-0.3132004620311722,0.053048723953720865,0.5590292392662664
-0.3165200138184402,0.06288780150980623,0.5658851288050144
-0.32232869688413446,0.04375838803084416,0.5669820962382315
-0.334089425797597,0.03019511908947322,0.5724667241791721
-0.3361487891593129,0.026953898512743175,0.5698615572909971
-0.3366926092664674,0.03459125463397119,0.5754833323142328
-0.3342476467816439,0.032763939962561404,0.5747978061279013
-0.32443849134005853,0.03443459512582371,0.5746606590456063
-0.3327286560206205,0.037043705348094244,0.5713698613585274
-0.33299475086718616,0.04559827296492427,0.5909777096238495
-0.3271795056413806,0.03343260555249305,0.5957768113784587
-0.33186865239759183,0.01357878088601705,0.593034392795416
-0.3205125739777336,0.03670627826123505,0.5996160927821459
-0.31943543444743794,0.029652262364947266,0.6052378678053818
-0.3224921540324642,0.03227794925960459,0.5989304619832423
-0.33753458649390033,0.004404817765082409,0.6066091294031892
-0.34905725963013773,-0.005921715651210166,0.6188126044131548
-0.3466042377705076,0.006687104653331079,0.6205950980327033
-0.3635466606673137,0.0026036506332057993,0.6360893707297477
-0.3695497629891998,-0.0076523673165054245,0.6480186561876953
-0.36851580441539983,0.0016137000201460017,0.6415741032832607
-0.330536277570354,0.031070887384951954,0.6348553608268077
-0.3434286772324133,0.01954876487988036,0.6517208951216598
-0.3391501803899398,0.013720838860374245,0.6463732050378697
-0.32825667999006325,0.023862024242200533,0.647607319553382
-0.32241858941124807,0.03773478747125492,0.6610449090788599
-0.3193917995374616,0.018844803200958084,0.6640614126013482
-0.3113283206200032,0.040416917135686195,0.6518579375913827
-0.33735986193430534,0.03737241766096843,0.675030877708374
-0.33434252168166534,0.05010686715323261,0.7193199701582178
-0.34192944486767923,0.003177715825191648,0.71246408061947
-0.3355904988694444,0.013869331840141177,0.7128754172537832
-0.3216385610982086,0.017538543927885508,0.7106814823873491
-0.3238885428101795,0.00935358980164132,0.719594159710236
-0.3164984008094591,0.010197211146246367,0.7065680114316437
-0.31108484033055345,0.020674001573878525,0.7006719422438175
-0.3064496412605303,0.03044292917594148,0.7095845149541322
-0.3048333702097196,0.022516542121737936,0.7043740765652096
-0.3083999136011726,0.05428292026684301,0.7330317492357139
-0.3172772582984448,0.03755414182244426,0.7064308643493484
-0.32336255059653646,0.007407117023621518,0.7163033620231571
-0.3431661290291219,-0.0021467981246560018,0.7189085289113324
-0.3389733951334683,0.009623615582057179,0.7274098695999058
-0.31824589880056897,0.030254921781817882,0.7402989754087752
-0.3467990576154267,0.02554629997263754,0.7626491376445677
-0.346223803734599,0.007285599817093713,0.7475662015818365
-0.36808759847336375,-0.022363803086966536,0.7389277138109678
-0.3703606393504128,-0.020465938022338252,0.7415329853117152
-0.36918655024607544,-0.015195317904747629,0.7315234451681836
-0.37123652907321103,-0.03721785840178034,0.735362726571871
-0.3752566737457255,-0.04756166425994645,0.7455094137976976
-0.3880964717653234,-0.0486159194753893,0.735362726571871
-0.387629341333193,-0.04855289733369587,0.7304264777349665
-0.37928305386525074,-0.047375226842258734,0.7287810265851409
-0.37970117941651205,-0.05131460753590695,0.7257644184500802
-0.3511282713728116,0.011079071345033257,0.6846290812175924
-0.35587816821564355,-0.003959591882845175,0.6947758730559914
-0.3551635951682972,0.0008061227077886335,0.6983408602950882
-0.3236095217255832,0.04839373622496662,0.6847662282998874
-0.32302995760204595,0.0785756821786273,0.6562457027116784
-0.35662076856002156,0.022013365790735557,0.6816125776951039
-0.3587059009846099,0.032179315799913295,0.6773618550445311
-0.3784301708862972,-0.008587318104626405,0.7046482661172278
-0.37027703573294724,-0.016733992362033805,0.7008089847135404
-0.3840939045900513,-0.02851091965951983,0.7013574684301489
-0.384223867443901,-0.03222413339644788,0.7031400666622698
-0.3870672240827526,-0.03459192037052535,0.7153435416722354
-0.377180499508176,-0.024184513482292235,0.7132867538880965
-0.36224668744763144,-0.0018489210425209198,0.7102701457530358
-0.35626644667468593,-0.004970759118295693,0.7272727225176105
-0.35875001918431937,-0.006241330043767611,0.7223364736807063
-0.3753322391234855,-0.029624433194240407,0.729877994018358
-0.3840550803748679,-0.0417054411588646,0.7324832655191054
-0.38846271351292344,-0.042445607232012746,0.7400246812441849
-0.39197571356126426,-0.054962078784285946,0.736733883557106
-0.3913567043351053,-0.05436261192090437,0.7446867405290711
-0.3984826910497708,-0.055366455911295555,0.7472919074172462
-0.3880784223351086,-0.05503947119143985,0.7364596940050878
-0.3488787634759232,-0.00850057862082418,0.709310325402114
-0.36152620328071133,-0.02735104900617015,0.7090361358500958
-0.37192412792111523,-0.027563063802777385,0.7128754172537832
-0.37755990044234355,-0.021728465343676433,0.7245304085471405
-0.37533560007894906,-0.011207149671661929,0.708213357968897
-0.3676387861607678,-0.02482774185761809,0.7178116660906875
-0.38668367147721855,-0.04349747437208694,0.7431784364615408
-0.3939850559094249,-0.055183306194813535,0.7529137870530542
-0.39679527302100304,-0.0602842436301616,0.7509941463512106
-0.39130532008602364,-0.04966309178204831,0.7674482393991768
-0.3866092935689427,-0.052750825421475425,0.7723844882360811
-0.3846211433417755,-0.05226669712110898,0.7663512719659598
-0.3939156176477223,-0.056000534680768495,0.7751269068191238
-0.3826269649100215,-0.05012494337600542,0.7612779806593326
-0.3657186597054949,-0.025460401000890993,0.7427670998272273
-0.3532878244080014,-0.005522144970099066,0.7316604876379065
-0.2928919736150157,0.040392046479454324,0.7016317625947395
-0.29864129320079824,0.038248031863410005,0.7025915829456613
-0.33191913821474656,-0.007550948856575165,0.709310325402114
-0.33656376430270496,-0.01657624195970006,0.7115041556559758
-0.30450030700239045,0.028221585005834764,0.6810640939784953
-0.30179023362201596,0.024678861260175048,0.6801042736275735
-0.30982469146799746,0.023231572323006017,0.6776361492091214
-0.3040967810084213,0.03640723585956978,0.6689976614382527
-0.3031964282239663,0.035793901418849916,0.6713287433869819
-0.32178359818904867,0.018436201893941663,0.6895653300544966
-0.3337464088955289,0.009486476996921362,0.6976553341087568
-0.33027499166947555,0.004889510676800416,0.6872343527183398
-0.3265745371097256,0.01546091312847402,0.6748937306260787
-0.33363090677294227,0.00513721058873938,0.6833950713146524
-0.33899516941197066,0.003981253836310434,0.6925819381895573
-0.3442254658847922,-0.006743179485588527,0.6984780073773835
-0.35624549903155955,-0.023853169194070843,0.7017688050644624
-0.3554100615018977,-0.010704855785165985,0.7132867538880965
-0.34151022192298786,-0.0009061415619377824,0.6935417585404791
-0.3393518238939971,0.0003844133831719998,0.6839435550312609
-0.34140579132175797,0.006371421687111288,0.681886767247122
-0.33799977894140526,0.018534625060262783,0.6696832922371563
-0.3290954359172071,0.016460267677601153,0.6657068637511738
-0.322816698546895,0.03700024207979892,0.6761278451415911
-0.34392372443730734,0.008540283304337945,0.681886767247122
-0.326565784758818,0.03835248840878268,0.6626902556161132
-0.3164644332648218,0.04482770449815253,0.6551488398910337
-0.3301730716494174,0.023893639998554005,0.6709173021400963
-0.2930394624860251,0.07219680195548157,0.6473331300013638
-0.3040187006459884,0.06844630448877977,0.6550116928087386
-0.3050212489415334,0.08126942939982694,0.6522692742256959
-0.31209676161172284,0.06052966254744625,0.6617304352651914
-0.311639289624288,0.043206216248766784,0.6735225736408437
-0.31606545192430574,0.04382127457633895,0.6632387393327217
-0.28594594945066987,0.09532626386260877,0.6443165218663032
-0.2873557666095695,0.11554786755563382,0.6215549183836251
-0.29817918052303977,0.07337174000711356,0.6371863381629648
-0.3071613632058823,0.053013098018004655,0.6606334678319743
-0.3126125812570467,0.03863352457676959,0.6691348085205477
-0.32384413565011366,0.027479939163752708,0.6846290812175924
-0.3233454102648897,0.01671272074737004,0.6932675689884611
-0.32386838293529563,0.018541274218214387,0.687645689352653
-0.320441537672332,0.015162684820004269,0.6872343527183398
-0.3239962189704,0.004729557715075134,0.6980666707430703
-0.3188784368771768,0.012692188538665085,0.6988893440116968
-0.3155174419958321,0.0352006577572206,0.6917592649209308
-0.3135093494690998,0.040420290255662884,0.6916221178386355
-0.3204194788708715,0.02635665901526326,0.6997121218928957
-0.3186219352558806,0.028775794385643098,0.6964212195932447
-0.32971403032999097,0.0304379399686356,0.7068422009836619
-0.3341468934984757,0.02173819722739811,0.7020430992290527
-0.34521289063233745,0.0025523133013464214,0.7154805841419583
-0.3457734081543115,-0.01619171996475011,0.7109557765519396
-0.3455460720819675,-0.005286495241897177,0.7345399486906719
-0.3577721807076402,-0.02854208660159216,0.7372823672737145
-0.36305815109901646,-0.027726662996341023,0.7283696899508276
-0.3507244356465945,-0.01384911709272245,0.7256273759803573
-0.3387729167034188,0.020845332929912183,0.7110928190216625
-0.34130744418598286,0.028327632581126895,0.6857260486508092
-0.33835779874003746,0.03347174621831887,0.6628274026984085
-0.33005968824996795,0.03213689822840251,0.660222131197661
-0.3201921413580846,0.07431496221964583,0.6360893707297477
-0.3076992012479167,0.0826403602537203,0.6344440241924945
-0.25827487334332155,0.17343822355465272,0.5812422544197637
-0.2638645718313198,0.18114514656235564,0.5946798439452416
-0.23058664781793786,0.2699665183554433,0.5311943444769611
-0.22914926652451484,0.25149423121316883,0.5510763822943014
-0.24158000078509123,0.23848314965376605,0.5015768514555352
-0.25139696546057283,0.21387841129249702,0.5502537090256747
-0.274131380063722,0.16234617830154482,0.5560126311312057
-0.2988179694200107,0.11219756441689618,0.5874126177721803
-0.28225161497223533,0.12852332932211624,0.5765802997474498
-0.2919137695306869,0.11082373266314485,0.5856301241526318
-0.2657116433479399,0.1964780934750261,0.5414781787850831
-0.27321406399556497,0.20806071872758922,0.5258467590057434
-0.26421575271634345,0.18422139272859023,0.5310571973946658
-0.27272859167545477,0.18083381002063204,0.5787742346138838
-0.2761970527151334,0.14637918158003893,0.5771287834640584
-0.2502072381786654,0.20183309210201766,0.5528588759138497
-0.2620695172335903,0.17676144208199993,0.5647881613717973
-0.2796171458773679,0.12960587065372856,0.5850816404360233
-0.275396761841365,0.13140979211354437,0.5822021793832579
-0.2710712013369983,0.1466219415895846,0.5837103788382159
-0.2616772551236998,0.1644334013449418,0.5764431526651546
-0.2477003116796141,0.18513935387526148,0.5579322718330495
-0.24736961699913437,0.19742004531796745,0.5443576398378487
-0.2586234807940602,0.1614497005668852,0.5786370875315887
-0.2553794772432819,0.16359453677812458,0.5672562857902497
-0.24236697071609145,0.2024143162752935,0.5424379991360049
-0.24921855925414288,0.18990763941098313,0.5538186962647718
-0.2528509862466223,0.17505741934942248,0.5512135293765965
-0.2635859013286159,0.16250031442436147,0.5647881613717973
-0.27887366366136906,0.1311077617856627,0.583573336368493
-0.27500906661796864,0.1577459300640529,0.5909777096238495
-0.272185917851176,0.14476471323747828,0.5793226137179202
-0.2677571296704648,0.13923541388525154,0.583573336368493
-0.24728993801361093,0.1788186964317866,0.5556012944968924
-0.21108524958370206,0.2621928433830753,0.5181680915857965
-0.2204733999861261,0.22316603892508802,0.5191279119367183
-0.23340134276300775,0.2133769038645101,0.5521733497275185
-0.25096028817885246,0.17631731640483245,0.5684904003057618
-0.2332792344803805,0.20521521594890613,0.5569724514821275
-0.24086587727605407,0.20275349102595677,0.5817907381363723
-0.2229523797400167,0.23233651756969714,0.5646510142895023
-0.21553741579897276,0.2541762368365036,0.5443576398378487
-0.20388547924241704,0.26977541254236725,0.5673934328725447
-0.23131583531947209,0.21454713459678065,0.5827505584872941
-0.23483740777735274,0.19756972453558694,0.5819278852186676
-0.23996672843597341,0.1887710204587012,0.5774029730160763
-0.262006144418981,0.15205818188149767,0.614699028844877
-0.25776505427708435,0.14466459772501425,0.614561881762582
-0.25899011289666635,0.148731120230014,0.6267654613851199
-0.25452864655223534,0.14451747083798122,0.6159331433603894
-0.27709616642637186,0.11767116815723509,0.6397916096637122
-0.28584899648804646,0.12371809824840631,0.6310160794231205
-0.29503130741892264,0.11229742112953696,0.6504867806061474
-0.29647719902783165,0.11863488589268267,0.6441793747840079
-0.28121782319490285,0.11832450386819392,0.6480186561876953
-0.2948541855713308,0.10766975276294637,0.6674893573707223
-0.2865675791501057,0.08090231104756322,0.6680378410873309
-0.31158769216208937,0.07115469498665276,0.6580283009437993
-0.3175677588733082,0.07291349342359449,0.6803784631795917
-0.3286505858619458,0.061562773072294616,0.6914849707563402
-0.3381641665654117,0.02891004627460972,0.6860003428153998
-0.3267969572565741,0.06915837901723053,0.6395173154991218
-0.3079112382719183,0.11371874235952145,0.6100370741725631
-0.32620692179700916,0.06799093087016266,0.6296449224378853
-0.3256549594384902,0.05348883944538597,0.6500754439718341
-0.3293711315746875,0.04204125472591999,0.6454133846869479
-0.3319625279755619,0.03724232404952894,0.6567941864282869
-0.3385415563109589,0.022427739345305432,0.662416066064095
-0.311032811165565,0.07666889721276501,0.6299191119899035
-0.33000270556686667,0.04537868225204247,0.6478815091054002
-0.34230291107367333,0.01763016012565623,0.6618675823474864
-0.3343643322632191,0.02275444695594787,0.6514466009570694
-0.33328892065649524,0.02957886483930207,0.6532290945766177
-0.33973446309252747,0.02684089829746531,0.6417112503655558
-0.3395737257726908,0.06995266433189133,0.6363636648943383
-0.3235577204902748,0.06575178986673894,0.6369121486109466
-0.32519584659389317,0.0760773389877289,0.623337516615746
-0.32178144417673343,0.07929633339768323,0.6112710840755031
-0.3076395832591034,0.11858918214675904,0.5913890462581628
-0.3190905545754391,0.0840805112374607,0.6086658125747557
-0.3224716132637887,0.0745688974504428,0.623611706167764
-0.33512309379654315,0.06937712691210243,0.6717400800212951
-0.33605826246367265,0.03789155475833885,0.6628274026984085
-0.34478249976526026,0.03487287719035182,0.6628274026984085
-0.34734535993250354,0.02757343510179684,0.671877122491018
-0.3471002611521477,0.02896756611560599,0.6769505184102176
-0.3307873184534851,0.03641430460499956,0.6805156102618868
-0.3194619865708521,0.054456989563275965,0.6639243701316253
-0.3268783855847463,0.049606255255098076,0.6840805975009838
-0.3219767547245128,0.059427404538970656,0.6663924945500777
-0.31601338236707466,0.06389226621889593,0.6729740899242351
-0.3022584171133274,0.09442561891927903,0.6580283009437993
-0.3106870504265953,0.07941175061335728,0.6661182003854871
-0.3071666131854633,0.11497747232709717,0.667900798617608
-0.31566196160891286,0.08885076419072435,0.659262310846739
-0.32096404041002324,0.06690062056204876,0.6931304219061658
-0.32651604544269425,0.06162528962642703,0.7084876521334873
